"Id","Nombre científico","Reino","Phylum","Clase","Orden","Familia","Genero","Especie","Infraespecífico","Autor"
"76","Alopecurus aequalis ---","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Alopecurus","aequalis","---",""
"421","Alopecurus arundinaceus ---","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Alopecurus","arundinaceus","---",""
"1901","Alopecurus geniculatus ---","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Alopecurus","geniculatus","---",""
"3032","Alopecurus myosuroides ---","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Alopecurus","myosuroides","---",""
"68","Alopochen aegyptiacus ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Alopochen","aegyptiacus","---",""
"4702","Alosterna tabacicolor ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Alosterna","tabacicolor","---",""
"82","Alsophila aescularia ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Alsophila","aescularia","---",""
"841","Althaea cannabina ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Althaea","cannabina","---",""
"2111","Althaea hirsuta ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Althaea","hirsuta","---",""
"3289","Althaea officinalis ---","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","Althaea","officinalis","---",""
"3296","Altica oleracea ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Altica","oleracea","---",""
"3919","Altica quercetorum ---","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Altica","quercetorum","---",""
"2089","Alucita hexadactyla ---","Animalia","Arthropoda","Insecta","Lepidoptera","Alucitidae","Alucita","hexadactyla","---",""
"237","Alyssum alyssoides ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Alyssum","alyssoides","---",""
"2000","Alyssum granatense ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Alyssum","granatense","---",""
"2544","Alyssum linifolium ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Alyssum","linifolium","---",""
"2959","Alyssum montanum ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Alyssum","montanum","---",""
"4403","Alyssum simplex ---","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Alyssum","simplex","---",""
"3226","Alytes obstetricans ---","Animalia","Chordata","Amphibia","Anura","Alytidae","Alytes","obstetricans","---"," (Laurenti, 1768)"
"1567","Amaladera espagnoli ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amaladera","espagnoli","---",""
"69","Amara aenea ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","aenea","---",""
"1265","Amara curta ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","curta","---",""
"4073","Amara rotundicollis ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amara","rotundicollis","---",""
"170","Amaranthus albus ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","albus","---",""
"668","Amaranthus blitoides ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","blitoides","---",""
"1319","Amaranthus deflexus ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","deflexus","---",""
"1991","Amaranthus graecizans subsp.  silvestris","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","graecizans","subsp.  silvestris",""
"2209","Amaranthus hybridus ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","hybridus","---",""
"3674","Amaranthus powellii ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","powellii","---",""
"4002","Amaranthus retroflexus ---","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Amaranthus","retroflexus","---",""
"4939","Amarochara umbrosa ---","Animalia","Arthropoda","Insecta","Coleoptera","Staphylinidae","Amarochara","umbrosa","---",""
"1644","Amazona farinosa ---","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Amazona","farinosa","---",""
"4364","Amblystegium serpens ---","Plantae","Bryophyta","Bryopsida","Hypnales","Amblystegiaceae","Amblystegium","serpens","---",""
"3112","Amblystomus niger ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amblystomus","niger","---",""
"3963","Amblystomus raymondi ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Amblystomus","raymondi","---",""
"2800","Ameiurus melas ---","Animalia","Chordata","Actinopterygii","Siluriformes","Ictaluridae","Ameiurus","melas","---",""
"3357","Amelanchier ovalis ---","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Amelanchier","ovalis","---",""
"5155","Ammi visnaga ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Ammi","visnaga","---",""
"755","Ammoconia caecimacula ---","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Ammoconia","caecimacula","---",""
"528","Ampedus aurilegulus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","aurilegulus","---",""
"3148","Ampedus nigroflavus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","nigroflavus","---",""
"3656","Ampedus pomorum ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","pomorum","---",""
"3920","Ampedus quercicola ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","quercicola","---",""
"4133","Ampedus rufipennis ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","rufipennis","---",""
"4217","Ampedus sanguineus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Ampedus","sanguineus","---",""
"1959","Amphicyllis globus ---","Animalia","Arthropoda","Insecta","Coleoptera","Leiodidae","Amphicyllis","globus","---",""
"2988","Amphidium mougeotii ---","Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Amphidium","mougeotii","---",""
"508","Amphimallon atrum ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","atrum","---",""
"3243","Amphimallon ochraceum ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","ochraceum","---",""
"3587","Amphimallon pini ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","pini","---",""
"3854","Amphimallon pygiale ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","pygiale","---",""
"4060","Amphimallon roris ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","roris","---",""
"4323","Amphimallon seidlitzi ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","seidlitzi","---",""
"4424","Amphimallon solstitialis ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Amphimallon","solstitialis","---",""
"1958","Anacaena globulus ---","Animalia","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Anacaena","globulus","---",""
"3866","Anacamptis pyramidalis ---","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","Anacamptis","pyramidalis","---",""
"1035","Anacyclus clavatus ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Anacyclus","clavatus","---",""
"5001","Anacyclus valentinus ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Anacyclus","valentinus","---",""
"881","Anaerea carcharias ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anaerea","carcharias","---",""
"446","Anagallis arvensis ---","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Anagallis","arvensis","---",""
"1761","Anagallis foemina ---","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Anagallis","foemina","---",""
"4736","Anagallis tenella ---","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Anagallis","tenella","---",""
"3036","Anaglyptus mysticus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anaglyptus","mysticus","---",""
"607","Anarrhinum bellidifolium ---","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Anarrhinum","bellidifolium","---",""
"43","Anas acuta ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","acuta","---",""
"569","Anas bahamensis ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","bahamensis","---",""
"1044","Anas clypeata ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","clypeata","---",""
"1198","Anas crecca ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","crecca","---",""
"3493","Anas penelope ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","penelope","---",""
"3618","Anas platyrhynchos ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","platyrhynchos","---",""
"3929","Anas querquedula ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","querquedula","---",""
"4591","Anas strepera ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","strepera","---",""
"1649","Anaspis fasciata ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","fasciata","---",""
"1723","Anaspis flava ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","flava","---",""
"1813","Anaspis frontalis ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","frontalis","---",""
"1890","Anaspis garneysi ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","garneysi","---",""
"2622","Anaspis lurida ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","lurida","---",""
"2677","Anaspis maculata ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","maculata","---",""
"2796","Anaspis melanopa ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","melanopa","---",""
"3140","Anaspis nigripes ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","nigripes","---",""
"3776","Anaspis pulicaria ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","pulicaria","---",""
"3978","Anaspis regimbarti ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","regimbarti","---",""
"4120","Anaspis ruficollis ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","ruficollis","---",""
"4129","Anaspis rufilabris ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","rufilabris","---",""
"4792","Anaspis thoracica ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","thoracica","---",""
"5012","Anaspis varians ---","Animalia","Arthropoda","Insecta","Coleoptera","Scraptiidae","Anaspis","varians","---",""
"4222","Anastrangalia sanguinolenta ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anastrangalia","sanguinolenta","---",""
"2890","Anastrophyllum minutum ---","Plantae","Bryophyta","Jungermanniopsida","Jungermanniales","Anastrophyllaceae","Anastrophyllum","minutum","---",""
"3239","Anatis ocellata ---","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","Anatis","ocellata","---",""
"1524","Anax ephippiger ---","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Anax","ephippiger","---",""
"2265","Anax imperator ---","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Anax","imperator","---",""
"3446","Anax parthenope ---","Animalia","Arthropoda","Insecta","Odonata","Aeshnidae","Anax","parthenope","---",""
"1431","Anchomenus dorsalis ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Anchomenus","dorsalis","---",""
"437","Anchusa arvensis ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Anchusa","arvensis","---",""
"2343","Anchusa italica ---","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","Anchusa","italica","---",""
"3","Ancistronycha abdominalis ---","Animalia","Arthropoda","Insecta","Coleoptera","Cantharidae","Ancistronycha","abdominalis","---",""
"1759","Ancylus fluviatilis ---","Animalia","Mollusca","Gastropoda","Hygrophila","Planorbidae","Ancylus","fluviatilis","---",""
"3027","Andreaea mutabilis ---","Plantae","Bryophyta","Andreaeopsida","Andreaeales","Andreaeaceae","Andreaea","mutabilis","---",""
"4070","Andreaea rothii subsp.  rothii","Plantae","Bryophyta","Andreaeopsida","Andreaeales","Andreaeaceae","Andreaea","rothii","subsp.  rothii",""
"4163","Andreaea rupestris ---","Plantae","Bryophyta","Andreaeopsida","Andreaeales","Andreaeaceae","Andreaea","rupestris","---",""
"2772","Androsace maxima ---","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Androsace","maxima","---",""
"4033","Androsace rioxana ---","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Androsace","rioxana","---","A. Segura"
"5097","Androsace villosa ---","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","Androsace","villosa","---",""
"2311","Andryala integrifolia ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Andryala","integrifolia","---",""
"3940","Andryala ragusina ---","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Andryala","ragusina","---",""
"3939","Andryala ragusina var. ragusina","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Andryala","ragusina","var. ragusina",""
"515","Anelosimus aulicus ---","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","Anelosimus","aulicus","---",""
"3083","Anemone nemorosa ---","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Anemone","nemorosa","---",""
"3957","Anemone ranunculoides ---","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Anemone","ranunculoides","---",""
"3583","Aneura pinguis ---","Plantae","Bryophyta","Jungermanniopsida","Metzgeriales","Aneuraceae","Aneura","pinguis","---",""
"4693","Angelica sylvestris ---","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","Angelica","sylvestris","---",""
"3735","Angerona prunaria ---","Animalia","Arthropoda","Insecta","Lepidoptera","Geometridae","Angerona","prunaria","---",""
"280","Anguilla anguilla ---","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","Anguilla","anguilla","---",""
"1804","Anguis fragilis ---","Animalia","Chordata","Reptilia","Squamata","Anguidae","Anguis","fragilis","---",""
"4223","Anidorus sanguinolentus ---","Animalia","Arthropoda","Insecta","Coleoptera","Aderidae","Anidorus","sanguinolentus","---",""
"651","Anisodactylus binotatus ---","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Anisodactylus","binotatus","---",""
"567","Anisoplia baetica ---","Animalia","Arthropoda","Insecta","Coleoptera","Rutelidae","Anisoplia","baetica","---",""
"3924","Anisorus quercus ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anisorus","quercus","---",""
"1931","Anisotoma glabra ---","Animalia","Arthropoda","Insecta","Coleoptera","Leiodidae","Anisotoma","glabra","---",""
"2181","Anisotoma humeralis ---","Animalia","Arthropoda","Insecta","Coleoptera","Leiodidae","Anisotoma","humeralis","---",""
"3798","Anobium punctatum ---","Animalia","Arthropoda","Insecta","Coleoptera","Anobiidae","Anobium","punctatum","---",""
"269","Anodonta anatina ---","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Anodonta","anatina","---",""
"1286","Anodonta cygnea ---","Animalia","Mollusca","Bivalvia","Unionoida","Unionidae","Anodonta","cygnea","---",""
"4324","Anogcodes seladonius ---","Animalia","Arthropoda","Insecta","Coleoptera","Oedemeridae","Anogcodes","seladonius","---",""
"2495","Anogramma leptophylla ---","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","Anogramma","leptophylla","---",""
"512","Anomodon attenuatus ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Anomodon","attenuatus","---",""
"5161","Anomodon viticulosus ---","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Anomodon","viticulosus","---",""
"501","Anopheles atroparvus ---","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","atroparvus","---",""
"1038","Anopheles claviger ---","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","claviger","---",""
"2684","Anopheles maculipennis ---","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","maculipennis","---",""
"3532","Anopheles petragnani ---","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anopheles","petragnani","---",""
"4137","Anoplodera rufipes ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anoplodera","rufipes","---",""
"4381","Anoplodera sexguttata ---","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Anoplodera","sexguttata","---",""
"4568","Anoplotrupes stercorosus ---","Animalia","Arthropoda","Insecta","Coleoptera","Geotrupidae","Anoplotrupes","stercorosus","---",""
"2034","Anostirus haemapterus ---","Animalia","Arthropoda","Insecta","Coleoptera","Elateridae","Anostirus","haemapterus","---",""
"5095","Anoxia villosa ---","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Anoxia","villosa","---",""
"151","Anser albifrons ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","albifrons","---",""
"323","Anser anser ---","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser","anser","---",""
